teacher_call_fraction_requested,teacher_calls,teacher_call_fraction_actual,student_coverage,spearman,risk,recall_top_1_percent,recall_top_5_percent,recall_fixed_100,ndcg_top_1_percent,ndcg_top_5_percent,ndcg_fixed_100,replicate,aurc_risk_coverage
0.75,265397,0.7500480443138141,0.2499519556861859,0.8636753555162175,0.1363246444837825,0.7432382917524266,0.7489680220668475,0.7382222222222223,0.9691858027418578,0.9412629323087608,0.9659981419889977,113,0.32803299895631594
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,113,0.32803299895631594
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,114,0.32697204634153615
0.01,3558,0.010055392267691612,0.9899446077323084,0.27215914461504404,0.727840855384956,0.017136514346214857,0.09776483982538867,0.01955555555555556,0.4190179090949144,0.44210939952460465,0.4168234729225295,114,0.32697204634153615
0.05,17709,0.050048044313814155,0.9499519556861858,0.3118008750769575,0.6881991249230426,0.051604879399416374,0.10983184676511577,0.05044444444444444,0.5737743799503061,0.5051736955727956,0.5490437557262192,114,0.32697204634153615
0.1,35401,0.10004804431381416,0.8999519556861858,0.3591965314650969,0.6408034685349032,0.09975278822631131,0.1278979211127758,0.09888888888888889,0.6861678979851866,0.5621218889993196,0.6634649425646478,114,0.32697204634153615
0.2,70783,0.20004239204160074,0.7999576079583992,0.4520105617237766,0.5479894382762234,0.19980586955617483,0.20340642243725826,0.20111111111111107,0.7958193152084491,0.6644759591337422,0.7788859207605634,114,0.32697204634153615
0.3,106173,0.30005934885824104,0.699940651141759,0.5388283148676055,0.4611716851323945,0.29924640432218186,0.3032875463491484,0.2997777777777778,0.8535383092893785,0.7480381365973638,0.841610302670224,114,0.32697204634153615
0.5,176928,0.5000226090888538,0.49997739091114624,0.6967846381226225,0.3032153618773774,0.5008357463475577,0.50434831538272,0.49799999999999994,0.9202725266020587,0.8576359917730645,0.9139696164725355,114,0.32697204634153615
0.75,265397,0.7500480443138141,0.2499519556861859,0.8646827089675277,0.1353172910324725,0.759921837899996,0.7534148864513384,0.7546666666666667,0.9693709810754229,0.9429689964785116,0.9665887463561893,114,0.32697204634153615
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,114,0.32697204634153615
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,115,0.32773922814015777
0.01,3558,0.010055392267691612,0.9899446077323084,0.27180701699372695,0.728192983006273,0.01478160809598319,0.09802300667048576,0.018888888888888893,0.418780068493666,0.44155061679168556,0.41563081240350885,115,0.32773922814015777
0.05,17709,0.050048044313814155,0.9499519556861858,0.31072870414208864,0.6892712958579115,0.04641385218582787,0.10793729449491617,0.04911111111111111,0.5689085811791325,0.5033377546967663,0.5445934075845955,115,0.32773922814015777
0.1,35401,0.10004804431381416,0.8999519556861858,0.3586833591947662,0.6413166408052339,0.09794366867206483,0.12476965537218812,0.0986666666666667,0.6820771310721878,0.5606909382517462,0.6594778522366233,115,0.32773922814015777
0.2,70783,0.20004239204160074,0.7999576079583992,0.4501939061716239,0.5498060938283761,0.2009577987034004,0.2001553826998639,0.19822222222222222,0.794861456861822,0.6630326794580139,0.7778261460519278,115,0.32773922814015777
0.3,106173,0.30005934885824104,0.699940651141759,0.5373928400032657,0.46260715999673435,0.310639070308279,0.30438837025884424,0.3035555555555556,0.8583471978901064,0.7511973072077833,0.8459665870012144,115,0.32773922814015777
0.5,176928,0.5000226090888538,0.49997739091114624,0.6961286164439293,0.3038713835560707,0.5167269742042115,0.5052723778483202,0.5062222222222221,0.9227562016171914,0.8595934466169359,0.9161376335098836,115,0.32773922814015777
0.75,265397,0.7500480443138141,0.2499519556861859,0.8641744623756201,0.13582553762437988,0.7678782203499144,0.7574118530254079,0.7635555555555555,0.9705625497634054,0.9446493155745986,0.967981881572996,115,0.32773922814015777
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,115,0.32773922814015777
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,116,0.3276492832874395
0.01,3558,0.010055392267691612,0.9899446077323084,0.2719078315532179,0.7280921684467823,0.016747131227780574,0.0966814481195407,0.018666666666666668,0.4146404546151205,0.4400517470151997,0.41242763019190526,116,0.3276492832874395
0.05,17709,0.050048044313814155,0.9499519556861858,0.31107560797871947,0.6889243920212805,0.050268926431092716,0.10752497478916566,0.048888888888888885,0.5680001196239116,0.5024426165657262,0.5436746018145308,116,0.3276492832874395
0.1,35401,0.10004804431381416,0.8999519556861858,0.35909688158475334,0.6409031184152468,0.10418261168499324,0.12869797260061208,0.10244444444444445,0.6875674769724105,0.5624677726730558,0.6642709074802606,116,0.3276492832874395
0.2,70783,0.20004239204160074,0.7999576079583992,0.4514021814049568,0.5485978185950432,0.2105338841643937,0.2059792338139316,0.2093333333333333,0.8001245093058903,0.6661567414866831,0.7830774212021091,116,0.3276492832874395
0.3,106173,0.30005934885824104,0.699940651141759,0.537592421991525,0.46240757800847504,0.3057557533983001,0.30258425826898055,0.3055555555555556,0.8561662039783419,0.7483421997093244,0.8437685564672484,116,0.3276492832874395
0.5,176928,0.5000226090888538,0.49997739091114624,0.6958819075058056,0.30411809249419447,0.5110774533025765,0.505017837597162,0.5097777777777778,0.9253968839156652,0.8593845855268367,0.9181858193976014,116,0.3276492832874395
0.75,265397,0.7500480443138141,0.2499519556861859,0.8639566049162524,0.13604339508374783,0.7524249103249878,0.7492308723959857,0.7568888888888888,0.9696151944028818,0.9423885882101634,0.9668633060265931,116,0.3276492832874395
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,116,0.3276492832874395
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,117,0.3281445559234213
0.01,3558,0.010055392267691612,0.9899446077323084,0.27167733244882997,0.72832266755117,0.017163071537489395,0.09798169746995627,0.01977777777777778,0.42108821780254635,0.44238935616441005,0.41787560319138595,117,0.3281445559234213
0.05,17709,0.050048044313814155,0.9499519556861858,0.31058725181825736,0.6894127481817426,0.04454468878607402,0.1076327650132039,0.044222222222222225,0.5629223949000921,0.5002745354336814,0.5396068600574219,117,0.3281445559234213
0.1,35401,0.10004804431381416,0.8999519556861858,0.3585562739376034,0.6414437260623965,0.09201193512824156,0.1263409535601493,0.0957777777777778,0.6790444032071409,0.5588797918042379,0.656914017835138,117,0.3281445559234213
0.2,70783,0.20004239204160074,0.7999576079583992,0.4501171382285482,0.5498828617714518,0.18878869741796805,0.1995871193852788,0.19333333333333338,0.7904619205128897,0.661130874430541,0.7737632908616086,117,0.3281445559234213
0.3,106173,0.30005934885824104,0.699940651141759,0.5372505990488864,0.46274940095111367,0.2829227561377,0.3018905590468076,0.2882222222222222,0.848024175436353,0.7455704071036279,0.8363264209307006,117,0.3281445559234213
0.5,176928,0.5000226090888538,0.49997739091114624,0.6948139951037309,0.305186004896269,0.4759746303348178,0.49583349886318795,0.4842222222222223,0.9138017185601973,0.8516969278444173,0.9072974325481359,117,0.3281445559234213
0.75,265397,0.7500480443138141,0.2499519556861859,0.8639288818749967,0.13607111812500314,0.73712359829464,0.747101845861143,0.742,0.9650453110094629,0.9397422740497023,0.9625597595136564,117,0.3281445559234213
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,117,0.3281445559234213
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,118,0.32764830828204033
0.01,3558,0.010055392267691612,0.9899446077323084,0.2720447619790921,0.727955238020908,0.017377575559557722,0.09757058924347504,0.017777777777777778,0.4158657243077357,0.44036908503489125,0.4131032829756416,118,0.32764830828204033
0.05,17709,0.050048044313814155,0.9499519556861858,0.311032770816463,0.6889672291835369,0.05148016048378622,0.10984960217393211,0.05022222222222221,0.5710614726119709,0.503680008804282,0.5461508169592546,118,0.32764830828204033
0.1,35401,0.10004804431381416,0.8999519556861858,0.35922176177549536,0.6407782382245047,0.10188148511717333,0.12704574767058466,0.1,0.6838317117841489,0.5616948479149684,0.6609090969285646,118,0.32764830828204033
0.2,70783,0.20004239204160074,0.7999576079583992,0.45097282661428745,0.5490271733857125,0.19889832498084212,0.19675436399146085,0.19622222222222221,0.7922816413807914,0.6601608881957435,0.7749428641604036,118,0.32764830828204033
0.3,106173,0.30005934885824104,0.699940651141759,0.5374695414117608,0.46253045858823927,0.2968761157704679,0.3010755621706468,0.29577777777777775,0.852358840695099,0.7471169362850328,0.8403866962002176,118,0.32764830828204033
0.5,176928,0.5000226090888538,0.49997739091114624,0.6956440657915702,0.30435593420842966,0.49795904646224226,0.5023728024558632,0.4935555555555556,0.9191296183082399,0.8566345334369171,0.9123931856850566,118,0.32764830828204033
0.75,265397,0.7500480443138141,0.2499519556861859,0.8643765924180328,0.13562340758196711,0.7482073674230473,0.7527883743114709,0.7522222222222225,0.9677395829927937,0.94227004709709,0.965122313124508,118,0.32764830828204033
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,118,0.32764830828204033
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,119,0.3274214748251229
0.01,3558,0.010055392267691612,0.9899446077323084,0.2719833729778302,0.7280166270221697,0.017922713682281894,0.09801493754263661,0.01955555555555556,0.42012674151310303,0.442374832932602,0.41704955230998647,119,0.3274214748251229
0.05,17709,0.050048044313814155,0.9499519556861858,0.3112870389986775,0.6887129610013225,0.054259547890625606,0.10908214826438926,0.05155555555555554,0.5734871474962149,0.5052950797473261,0.5490686329475027,119,0.3274214748251229
0.1,35401,0.10004804431381416,0.8999519556861858,0.35908866068755824,0.6409113393124417,0.10009377046792378,0.1254837823922652,0.09866666666666665,0.683947511960268,0.5613781937770673,0.6611754370319012,119,0.3274214748251229
0.2,70783,0.20004239204160074,0.7999576079583992,0.45117866558328423,0.5488213344167158,0.20152543518815777,0.19888973338474658,0.20266666666666666,0.7971139850393483,0.6631078480171739,0.7793163800039749,119,0.3274214748251229
0.3,106173,0.30005934885824104,0.699940651141759,0.5383473935701726,0.4616526064298274,0.2932430533335187,0.29916602428082806,0.2946666666666667,0.8525760722074159,0.7466861453113626,0.8403314792667965,119,0.3274214748251229
0.5,176928,0.5000226090888538,0.49997739091114624,0.6962634043106347,0.3037365956893654,0.5003324667695633,0.49987899249656975,0.5035555555555555,0.921007274294335,0.8565394459605818,0.9142878172908079,119,0.3274214748251229
0.75,265397,0.7500480443138141,0.2499519556861859,0.8641178161609201,0.13588218383908007,0.7599856238430388,0.7537344234443974,0.7566666666666666,0.9715141427223435,0.944117090761698,0.9685627905817558,119,0.3274214748251229
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,119,0.3274214748251229
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,120,0.3272309976755389
0.01,3558,0.010055392267691612,0.9899446077323084,0.27246279723022515,0.727537202769775,0.01677712352264869,0.09713716041869506,0.018888888888888893,0.4174720267838799,0.4414285075079655,0.4146950863960386,120,0.3272309976755389
0.05,17709,0.050048044313814155,0.9499519556861858,0.3121399188945408,0.6878600811054592,0.04780562102352254,0.10532148598671752,0.04666666666666667,0.5634377685510927,0.5010539734148413,0.5399256299938079,120,0.3272309976755389
0.1,35401,0.10004804431381416,0.8999519556861858,0.35959782754151587,0.6404021724584842,0.09691933686872035,0.1244190741636637,0.09533333333333335,0.6797267124567998,0.558995708195828,0.6569489921789587,120,0.3272309976755389
0.2,70783,0.20004239204160074,0.7999576079583992,0.45230850306040626,0.5476914969395937,0.20348402376543687,0.19833791688795527,0.1995555555555555,0.7951421455118427,0.6606946145827866,0.777725908079392,120,0.3272309976755389
0.3,106173,0.30005934885824104,0.699940651141759,0.538295915237967,0.4617040847620329,0.30266566493406183,0.3001002099529367,0.30111111111111116,0.8531669460161972,0.7466310641692793,0.8410278590387539,120,0.3272309976755389
0.5,176928,0.5000226090888538,0.49997739091114624,0.6961328882868244,0.3038671117131755,0.5078592597958409,0.5054849142477392,0.5086666666666666,0.9216357074576725,0.858399329372277,0.9151452083400435,120,0.3272309976755389
0.75,265397,0.7500480443138141,0.2499519556861859,0.8642218767222005,0.13577812327779978,0.7463641475582276,0.7563403606537994,0.7479999999999999,0.9670028055377862,0.9425609042545967,0.9644241983758739,120,0.3272309976755389
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,120,0.3272309976755389
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,121,0.32735869442262455
0.01,3558,0.010055392267691612,0.9899446077323084,0.272042569062959,0.7279574309370409,0.016807941503147003,0.09818289994160515,0.018888888888888893,0.4188753538012167,0.4417109730764498,0.41590439672779705,121,0.32735869442262455
0.05,17709,0.050048044313814155,0.9499519556861858,0.3113229016135277,0.6886770983864723,0.0537184995393817,0.11091065893738539,0.05333333333333333,0.5766052123014406,0.5058890600771657,0.5515170825613336,121,0.32735869442262455
0.1,35401,0.10004804431381416,0.8999519556861858,0.3593412762705033,0.6406587237294967,0.0988602279463185,0.12952184684243445,0.09711111111111112,0.6854741434718195,0.5615782450201305,0.6625439850205538,121,0.32735869442262455
0.2,70783,0.20004239204160074,0.7999576079583992,0.45191937200405596,0.548080627995944,0.20668483788528766,0.20569163209201083,0.20311111111111116,0.7996450473380253,0.665037662448052,0.7825461726356896,121,0.32735869442262455
0.3,106173,0.30005934885824104,0.699940651141759,0.5382815388400586,0.46171846115994136,0.3058113577259757,0.30533103530953276,0.30311111111111116,0.8551626266177418,0.7491644247222606,0.8428442202203063,121,0.32735869442262455
0.5,176928,0.5000226090888538,0.49997739091114624,0.6959448051175479,0.3040551948824521,0.49853680583934934,0.5035257873808564,0.4971111111111111,0.9205557152384843,0.8572270398109413,0.9137853094410725,121,0.32735869442262455
0.75,265397,0.7500480443138141,0.2499519556861859,0.8643107276226168,0.13568927237738318,0.7547500784025687,0.7541200807744418,0.7511111111111111,0.9687759250867324,0.9425465458869672,0.9660234237801557,121,0.32735869442262455
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,121,0.32735869442262455
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,122,0.3275823949926162
0.01,3558,0.010055392267691612,0.9899446077323084,0.271843596273011,0.728156403726989,0.014994508295921269,0.09807929377197167,0.017777777777777778,0.41583496365245115,0.4408948062774363,0.4126949709833945,122,0.3275823949926162
0.05,17709,0.050048044313814155,0.9499519556861858,0.3109597474992507,0.6890402525007495,0.05014411545770442,0.11000636629454377,0.05244444444444443,0.5681657322598871,0.5028076008394168,0.544211585814396,122,0.3275823949926162
0.1,35401,0.10004804431381416,0.8999519556861858,0.3592234909630558,0.6407765090369443,0.09542265823186025,0.12622650113141962,0.0991111111111111,0.6804735892651094,0.5593118320689058,0.6580068199388578,122,0.3275823949926162
0.2,70783,0.20004239204160074,0.7999576079583992,0.4508801926185983,0.5491198073814018,0.19353419407180494,0.19836496208911394,0.19688888888888892,0.7933321393245693,0.661013770902911,0.7762315391438313,122,0.3275823949926162
0.3,106173,0.30005934885824104,0.699940651141759,0.5373556730246966,0.4626443269753034,0.29585516211302715,0.2984197802226519,0.29733333333333334,0.8506128009813344,0.7452636455761742,0.8381919571272789,122,0.3275823949926162
0.5,176928,0.5000226090888538,0.49997739091114624,0.695904598467232,0.30409540153276793,0.5049978018436764,0.49874700764626617,0.5033333333333333,0.9210154456761364,0.8561561146757711,0.9143315305930985,122,0.3275823949926162
0.75,265397,0.7500480443138141,0.2499519556861859,0.8645439121310897,0.1354560878689102,0.7524012020022218,0.7513690656022064,0.7526666666666666,0.9691504623622889,0.9427696993786054,0.9663444204865221,122,0.3275823949926162
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,122,0.3275823949926162
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,123,0.3280089559772559
0.01,3558,0.010055392267691612,0.9899446077323084,0.2719883375086952,0.7280116624913048,0.016493068779476646,0.09785096228065703,0.01977777777777778,0.41820001318243316,0.44160882948138797,0.4160592630240827,123,0.3280089559772559
0.05,17709,0.050048044313814155,0.9499519556861858,0.31065261179287906,0.6893473882071212,0.043826231638538125,0.10933290320535265,0.04666666666666666,0.5657196554227271,0.5017603688439997,0.5420233002786955,123,0.3280089559772559
0.1,35401,0.10004804431381416,0.8999519556861858,0.35845134971035575,0.6415486502896441,0.09422746986803994,0.12541794991843025,0.09666666666666666,0.680098722483697,0.5590184332699198,0.6572968376464287,123,0.3280089559772559
0.2,70783,0.20004239204160074,0.7999576079583992,0.4503661314184532,0.5496338685815468,0.19441408369286436,0.19864511234207505,0.19622222222222221,0.7901024549206968,0.6590783212058189,0.7734476971226418,123,0.3280089559772559
0.3,106173,0.30005934885824104,0.699940651141759,0.5371818234852728,0.4628181765147272,0.29917183639059614,0.2975215655829034,0.2982222222222222,0.8511506225793501,0.7446514772131537,0.8386761530505698,123,0.3280089559772559
0.5,176928,0.5000226090888538,0.49997739091114624,0.695488753924853,0.30451124607514696,0.4981110979605624,0.5006433613014826,0.4966666666666667,0.9176453506757025,0.8546993098997283,0.9112136241436196,123,0.3280089559772559
0.75,265397,0.7500480443138141,0.2499519556861859,0.8637942494571378,0.13620575054286224,0.7442078528608149,0.7529061138868853,0.7386666666666667,0.9672849066670332,0.9411908936637607,0.9643624115648641,123,0.3280089559772559
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,123,0.3280089559772559
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,124,0.32775228293461867
0.01,3558,0.010055392267691612,0.9899446077323084,0.27180835587214935,0.7281916441278509,0.019098569257747004,0.09698573599855832,0.020222222222222225,0.4190730060532637,0.4419552575379297,0.41643036562755165,124,0.32775228293461867
0.05,17709,0.050048044313814155,0.9499519556861858,0.31059844287249055,0.6894015571275094,0.04990826204867165,0.1089709076386888,0.050888888888888886,0.571748960964004,0.5041592256619285,0.5475690551142179,124,0.32775228293461867
0.1,35401,0.10004804431381416,0.8999519556861858,0.35889604647754986,0.64110395352245,0.10335247456878068,0.12805725374887744,0.10533333333333333,0.6875042876739819,0.5630445262743824,0.6639135778747737,124,0.32775228293461867
0.2,70783,0.20004239204160074,0.7999576079583992,0.4497168950587263,0.5502831049412737,0.20806338116568623,0.2030221274294453,0.21,0.7988157482150543,0.6641938287505195,0.7814439594872404,124,0.32775228293461867
0.3,106173,0.30005934885824104,0.699940651141759,0.5370338918933889,0.4629661081066111,0.30121007616197715,0.3025145400508226,0.3068888888888889,0.854795076350448,0.7483496430065089,0.8426326723649472,124,0.32775228293461867
0.5,176928,0.5000226090888538,0.49997739091114624,0.6956896778496708,0.30431032215032916,0.4952250401428169,0.49919168433627753,0.5026666666666665,0.9200093711070026,0.855996192873147,0.9133069235066507,124,0.32775228293461867
0.75,265397,0.7500480443138141,0.2499519556861859,0.8648829872578007,0.1351170127421991,0.756035398634428,0.7524897576022044,0.757111111111111,0.9707850816625796,0.9434456469680814,0.9679427835741533,124,0.32775228293461867
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,124,0.32775228293461867
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,125,0.32732179830801317
0.01,3558,0.010055392267691612,0.9899446077323084,0.27195717468452285,0.7280428253154771,0.018517541618009038,0.09835686544237085,0.02066666666666667,0.42076783244428106,0.4426357570694765,0.4181156703121487,125,0.32732179830801317
0.05,17709,0.050048044313814155,0.9499519556861858,0.31085852480176773,0.6891414751982321,0.05395386919338074,0.10796059423290517,0.05333333333333333,0.5708361283743865,0.5037824336663105,0.5464303708757594,125,0.32732179830801317
0.1,35401,0.10004804431381416,0.8999519556861858,0.35863027665633007,0.64136972334367,0.1060729407487257,0.12663470586048528,0.10555555555555554,0.686921884446017,0.5627437699181573,0.6635233475086879,125,0.32732179830801317
0.2,70783,0.20004239204160074,0.7999576079583992,0.4512696463960409,0.5487303536039592,0.20800839149553113,0.1998254623888832,0.2066666666666667,0.7972091467070953,0.6642310806977371,0.7799958845221312,125,0.32732179830801317
0.3,106173,0.30005934885824104,0.699940651141759,0.539044812378363,0.4609551876216369,0.31099944790591255,0.2999739892100702,0.3088888888888889,0.8578782579517334,0.7503494076347066,0.8453177086613002,125,0.32732179830801317
0.5,176928,0.5000226090888538,0.49997739091114624,0.697025515011831,0.302974484988169,0.4994634539376062,0.5014721956898185,0.4991111111111111,0.9206074870091513,0.8568880132127477,0.913665221286134,125,0.32732179830801317
0.75,265397,0.7500480443138141,0.2499519556861859,0.8635930566595119,0.13640694334048797,0.7379140205014919,0.7493782513772476,0.7411111111111112,0.967263560289322,0.9408807604776788,0.9643137181931253,125,0.32732179830801317
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,125,0.32732179830801317
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,126,0.3279939269612679
0.01,3558,0.010055392267691612,0.9899446077323084,0.27182842071697944,0.7281715792830206,0.017151224296524846,0.09790083734313833,0.021111111111111112,0.42005153805087614,0.4418706970748874,0.4165463067302889,126,0.3279939269612679
0.05,17709,0.050048044313814155,0.9499519556861858,0.31094197170554244,0.6890580282944575,0.047730325893189415,0.10749712110624575,0.0511111111111111,0.5679489524770052,0.5020917365051143,0.5438962695684824,126,0.3279939269612679
0.1,35401,0.10004804431381416,0.8999519556861858,0.3589142320246299,0.6410857679753702,0.10191056528820101,0.12798645895979968,0.10555555555555556,0.6855177615086118,0.5610884656679586,0.662319070379244,126,0.3279939269612679
0.2,70783,0.20004239204160074,0.7999576079583992,0.4512370380259394,0.5487629619740607,0.20315248990442625,0.1988560025946849,0.20377777777777778,0.7960880919539944,0.6619289658180845,0.7787641878355854,126,0.3279939269612679
0.3,106173,0.30005934885824104,0.699940651141759,0.5373571561203583,0.4626428438796418,0.3049268680508844,0.3002255072401135,0.30466666666666664,0.8532569636276703,0.7471164578964158,0.841106337665362,126,0.3279939269612679
0.5,176928,0.5000226090888538,0.49997739091114624,0.6949943231629286,0.3050056768370713,0.505394023531317,0.49789418409607594,0.5073333333333334,0.9192882804431454,0.8557428049966745,0.9126763587844028,126,0.3279939269612679
0.75,265397,0.7500480443138141,0.2499519556861859,0.8636708285219419,0.1363291714780579,0.7500113745072249,0.7486801087537118,0.7524444444444445,0.9675322691343128,0.9415628165140207,0.9648878844076751,126,0.3279939269612679
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,126,0.3279939269612679
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,127,0.32757338447447815
0.01,3558,0.010055392267691612,0.9899446077323084,0.2720322363665527,0.7279677636334472,0.019575634479262884,0.09806957813622225,0.02155555555555556,0.4222410044886275,0.44266146585872423,0.41858164718454544,127,0.32757338447447815
0.05,17709,0.050048044313814155,0.9499519556861858,0.31171372885335713,0.688286271146643,0.051910838808666045,0.11079322856917473,0.05155555555555555,0.5772554810591163,0.5064511895269795,0.5519268772495906,127,0.32757338447447815
0.1,35401,0.10004804431381416,0.8999519556861858,0.35897677086677915,0.6410232291332209,0.10054078766213169,0.12886816813669366,0.10044444444444443,0.6880880165956894,0.5631804089865229,0.6655849637337181,127,0.32757338447447815
0.2,70783,0.20004239204160074,0.7999576079583992,0.451310309446353,0.5486896905536471,0.20558802558770195,0.20440468698101102,0.20644444444444446,0.8001105480115285,0.6659789261184758,0.7828153187818674,127,0.32757338447447815
0.3,106173,0.30005934885824104,0.699940651141759,0.5384129577380431,0.4615870422619569,0.3040616155927776,0.30206158976524167,0.30266666666666664,0.8542538475643908,0.7480630596364113,0.8418701117970525,127,0.32757338447447815
0.5,176928,0.5000226090888538,0.49997739091114624,0.6957550691197569,0.3042449308802431,0.5051883081475782,0.5028369386903678,0.5091111111111111,0.9217495578644882,0.857259485693237,0.9150499025636134,127,0.32757338447447815
0.75,265397,0.7500480443138141,0.2499519556861859,0.8638275349321479,0.13617246506785222,0.7612276005449963,0.7546970573339643,0.7628888888888888,0.969700490279867,0.9437267445679163,0.9672125693221229,127,0.32757338447447815
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,127,0.32757338447447815
0.0,0,0.0,1.0,0.26191017193450705,0.738089828065493,0.010875658244192085,0.09493499333578921,0.014222222222222223,0.34683176722158043,0.41277833597756136,0.35345912172438604,128,0.3276449712902785
0.01,3558,0.010055392267691612,0.9899446077323084,0.2717060764116296,0.7282939235883705,0.015750281560513685,0.09763359060213127,0.018888888888888893,0.4145407216124272,0.43977401065125776,0.41230402025935387,128,0.3276449712902785
0.05,17709,0.050048044313814155,0.9499519556861858,0.3110126802427376,0.6889873197572624,0.049338073079287566,0.108591450195885,0.04844444444444445,0.5708880246385404,0.5041265050876658,0.5467420722447687,128,0.3276449712902785
0.1,35401,0.10004804431381416,0.8999519556861858,0.35909471686370714,0.6409052831362929,0.10059569216811774,0.12613675953054637,0.10244444444444445,0.6839280745548987,0.5619454240556289,0.661398741112628,128,0.3276449712902785
0.2,70783,0.20004239204160074,0.7999576079583992,0.45079733214936185,0.5492026678506382,0.2038293638224708,0.20012264649958544,0.20422222222222225,0.7980545414024987,0.664199524144278,0.7803853398857608,128,0.3276449712902785
0.3,106173,0.30005934885824104,0.699940651141759,0.5377516242911522,0.46224837570884775,0.3007316430723623,0.2986264983056312,0.3035555555555556,0.8541972865909847,0.7468203110083579,0.8415112060859751,128,0.3276449712902785
0.5,176928,0.5000226090888538,0.49997739091114624,0.6957357524837123,0.3042642475162878,0.5107648952617249,0.49918611641493255,0.5088888888888888,0.9216413140982771,0.85660232913994,0.9147433638282683,128,0.3276449712902785
0.75,265397,0.7500480443138141,0.2499519556861859,0.8642840125817343,0.13571598741826577,0.7668807560779595,0.7549852316237985,0.7653333333333333,0.9703471894402951,0.943841347247393,0.967698215269914,128,0.3276449712902785
1.0,353840,1.0,0.0,1.0,6.908054375445419e-17,1.0,1.0,1.0,1.0,1.0,1.0,128,0.3276449712902785
